ngram,copy,cop,coppy,coppy
1823,7.059862660493568e-05,4.3342663502698997e-07,6.28645648553012e-08,6.28645648553012e-08
1824,7.203118418276842e-05,4.6136174855096866e-07,7.448863570402864e-08,7.448863570402864e-08
1825,6.645331086474471e-05,4.7590109326327887e-07,7.602502855823851e-08,7.602502855823851e-08
1826,6.706173371640034e-05,4.76910100490256e-07,6.811687214280937e-08,6.811687214280937e-08
1827,6.562292972895583e-05,4.7598754804312193e-07,5.0760826653117874e-08,5.0760826653117874e-08
1828,6.304494828717517e-05,4.878096230446058e-07,4.501821264974686e-08,4.501821264974686e-08
1829,6.765163873621662e-05,5.116561193777411e-07,3.5591739270099e-08,3.5591739270099e-08
1830,6.753041556554049e-05,5.060829753996845e-07,3.450794183734729e-08,3.450794183734729e-08
1831,6.88173328983664e-05,5.001943869891485e-07,2.7330326382976215e-08,2.7330326382976215e-08
1832,6.881069670531101e-05,4.834424324989024e-07,2.9033928721539885e-08,2.9033928721539885e-08
1833,6.730522779564905e-05,5.049687916068381e-07,3.1366253277249305e-08,3.1366253277249305e-08
1834,6.980599625551674e-05,4.6365576216495743e-07,3.6716822534746795e-08,3.6716822534746795e-08
1835,7.1025948273018e-05,4.484275036377637e-07,3.883875538639765e-08,3.883875538639765e-08
1836,6.612742436118424e-05,3.985351619511286e-07,3.9811293055842204e-08,3.9811293055842204e-08
1837,6.713216498610564e-05,3.914324549571445e-07,4.658462897972575e-08,4.658462897972575e-08
1838,6.451682617937746e-05,3.6190635910315905e-07,6.420093942186408e-08,6.420093942186408e-08
1839,6.523794945678674e-05,3.5550883532258535e-07,6.021163199777999e-08,6.021163199777999e-08
1840,6.636965034496305e-05,3.278522180088268e-07,6.419540556277883e-08,6.419540556277883e-08
1841,6.486675140747269e-05,3.299297475223284e-07,6.379290238913069e-08,6.379290238913069e-08
1842,6.389215663408063e-05,3.412903189265697e-07,7.398204360242744e-08,7.398204360242744e-08
1843,6.354558510273429e-05,3.510261511304894e-07,8.034893157165307e-08,8.034893157165307e-08
1844,6.347149922346164e-05,3.575877209576512e-07,7.582952094813728e-08,7.582952094813728e-08
1845,6.33665502911234e-05,3.659284776144237e-07,5.484730612538767e-08,5.484730612538767e-08
1846,6.304472325220039e-05,3.7538197667735016e-07,7.117412081925067e-08,7.117412081925067e-08
1847,6.210365661120574e-05,3.993433413792705e-07,7.707677290064957e-08,7.707677290064957e-08
1848,6.259375472187198e-05,4.186051033424779e-07,9.057216487917685e-08,9.057216487917685e-08
1849,6.316780075264563e-05,4.263454432670447e-07,1.1538858148339517e-07,1.1538858148339517e-07
1850,6.328833842417225e-05,4.4620831626421674e-07,1.190998679995963e-07,1.190998679995963e-07
1851,6.24273223885601e-05,4.825611158919076e-07,1.3127292827367194e-07,1.3127292827367194e-07
1852,6.25585718288286e-05,5.221042402224287e-07,1.3127102376537486e-07,1.3127102376537486e-07
1853,6.295206808967382e-05,5.523370662428663e-07,1.2450147198908974e-07,1.2450147198908974e-07
1854,6.380761936140646e-05,5.808060693977625e-07,1.195817116439457e-07,1.195817116439457e-07
1855,6.541451252165384e-05,6.086559502754036e-07,1.1427970772867216e-07,1.1427970772867216e-07
1856,6.71870490935232e-05,6.441648971693732e-07,9.450712035175002e-08,9.450712035175002e-08
1857,6.85237007149096e-05,6.779623374443742e-07,9.275115304368293e-08,9.275115304368293e-08
1858,7.04628463219186e-05,6.977281097013994e-07,8.744235430973341e-08,8.744235430973341e-08
1859,7.196757880072775e-05,6.986921091213714e-07,8.98521115288986e-08,8.98521115288986e-08
1860,7.275263176000278e-05,6.903114483845587e-07,9.697798018594637e-08,9.697798018594637e-08
1861,7.463090982387907e-05,6.752280634308201e-07,9.30387556203576e-08,9.30387556203576e-08
1862,7.475094857259787e-05,6.55420706152654e-07,8.605747733473176e-08,8.605747733473176e-08
1863,7.473004578579483e-05,6.448144063142536e-07,6.705819873989835e-08,6.705819873989835e-08
1864,7.445194829155557e-05,6.28554297626189e-07,6.278461052642927e-08,6.278461052642927e-08
1865,7.557203207397833e-05,6.054662224284714e-07,6.676995439087413e-08,6.676995439087413e-08
1866,7.507815254419776e-05,5.838197288150176e-07,6.803828129469431e-08,6.803828129469431e-08
1867,7.591740930885342e-05,5.770346953275813e-07,6.44321337871036e-08,6.44321337871036e-08
1868,7.520937236092453e-05,5.579428342831047e-07,7.768868393043249e-08,7.768868393043249e-08
1869,7.531345285575039e-05,5.554246870685477e-07,7.399313745842001e-08,7.399313745842001e-08
1870,7.408005434886686e-05,5.216585228546527e-07,8.038965252207423e-08,8.038965252207423e-08
1871,7.410337171417527e-05,6.880097568487795e-07,8.27947787789591e-08,8.27947787789591e-08
1872,7.269828971142747e-05,6.961205575147947e-07,8.059038998047591e-08,8.059038998047591e-08
1873,7.282822895961414e-05,7.173198071086517e-07,8.029195035825459e-08,8.029195035825459e-08
1874,7.302577224826174e-05,7.21628180956811e-07,7.350427669702445e-08,7.350427669702445e-08
1875,7.21205516518759e-05,7.31037959310145e-07,6.124675573054056e-08,6.124675573054056e-08
1876,7.091948750062979e-05,7.310917819073179e-07,6.671926503340078e-08,6.671926503340078e-08
1877,7.076585981329637e-05,7.706755777040339e-07,6.908800439678739e-08,6.908800439678739e-08
1878,6.989970175449603e-05,6.06234932222703e-07,6.68849747650516e-08,6.68849747650516e-08
1879,6.971961868527745e-05,6.133887495707313e-07,6.50105995703143e-08,6.50105995703143e-08
1880,6.943649558317182e-05,6.079967452673632e-07,7.178235808932446e-08,7.178235808932446e-08
1881,6.86073097832767e-05,6.097445017465881e-07,6.921694760210682e-08,6.921694760210682e-08
1882,6.891403817072777e-05,6.095329955054954e-07,7.890362953487187e-08,7.890362953487187e-08
1883,6.923613234123747e-05,6.259102341183669e-07,7.612383713860384e-08,7.612383713860384e-08
1884,6.98946657524045e-05,6.205902585471839e-07,7.694670348509394e-08,7.694670348509394e-08
1885,7.068923982192896e-05,6.386709563750108e-07,7.696738738413192e-08,7.696738738413192e-08
1886,7.129647669249348e-05,6.628413059063729e-07,8.998847077025727e-08,8.998847077025727e-08
1887,7.122094497650064e-05,6.696258521645047e-07,8.723079249404821e-08,8.723079249404821e-08
1888,7.106875169223972e-05,6.786070230191399e-07,8.7686261553342e-08,8.7686261553342e-08
1889,7.088062868985747e-05,7.052758844240868e-07,8.183219435409228e-08,8.183219435409228e-08
1890,6.989678929260532e-05,7.316260166589927e-07,7.882610982993096e-08,7.882610982993096e-08
1891,7.01817053985516e-05,7.156466982191237e-07,7.850356606046002e-08,7.850356606046002e-08
1892,7.091596177945445e-05,6.985635049464431e-07,8.150874921040798e-08,8.150874921040798e-08
1893,7.036308150938047e-05,7.036630336187955e-07,6.395572224196907e-08,6.395572224196907e-08
1894,7.136285213554012e-05,7.087287891798561e-07,6.014307883463386e-08,6.014307883463386e-08
1895,7.110920081946201e-05,7.537713356344154e-07,6.074245360667061e-08,6.074245360667061e-08
1896,7.120586191636644e-05,7.43935702627953e-07,6.334369879417473e-08,6.334369879417473e-08
1897,7.131318125175312e-05,7.171388136027547e-07,6.349080702453388e-08,6.349080702453388e-08
1898,7.060792371963284e-05,7.258101228606912e-07,5.890619649205421e-08,5.890619649205421e-08
1899,6.931832051902478e-05,7.703861878586135e-07,5.6487818613147415e-08,5.6487818613147415e-08
1900,6.937511976242863e-05,7.470203026319464e-07,5.5002373703213637e-08,5.5002373703213637e-08
1901,6.888950987818785e-05,7.622298718550675e-07,5.443854586165539e-08,5.443854586165539e-08
1902,6.905257032485679e-05,7.556344030490436e-07,5.5616596788305676e-08,5.5616596788305676e-08
1903,7.017089124669187e-05,7.723100777314227e-07,4.69974200508919e-08,4.69974200508919e-08
1904,7.143996793144782e-05,7.91350747216971e-07,4.514215490303286e-08,4.514215490303286e-08
1905,7.213710861313822e-05,8.183178822816574e-07,4.726742070764496e-08,4.726742070764496e-08
1906,7.280099920795433e-05,8.142851746535078e-07,4.3252836487032e-08,4.3252836487032e-08
1907,7.278888785679425e-05,8.234660770410431e-07,4.238250182554891e-08,4.238250182554891e-08
1908,7.337830174947158e-05,8.156036658744727e-07,4.3229902705174284e-08,4.3229902705174284e-08
1909,7.416639917729688e-05,8.203496041200456e-07,4.120808024968678e-08,4.120808024968678e-08
1910,7.563726727052458e-05,8.162761072786193e-07,4.434151890109206e-08,4.434151890109206e-08
1911,7.677273242734373e-05,8.260824496833916e-07,1.0178380500341128e-07,1.0178380500341128e-07
1912,7.725248204743756e-05,8.211812233379792e-07,9.686453239510229e-08,9.686453239510229e-08
1913,7.813232618251018e-05,8.15521332242497e-07,9.987070472204453e-08,9.987070472204453e-08
1914,7.889130730680855e-05,8.168299327085801e-07,9.851581493437931e-08,9.851581493437931e-08
1915,7.831555558368564e-05,8.227244653166313e-07,9.532569781153402e-08,9.532569781153402e-08
1916,7.805367515954589e-05,8.019871253444373e-07,9.338940084749733e-08,9.338940084749733e-08
1917,7.60692949240495e-05,8.2464846075579e-07,8.906766372060052e-08,8.906766372060052e-08
1918,7.492442403288026e-05,8.209371864203214e-07,3.387054903214448e-08,3.387054903214448e-08
1919,7.430870235631508e-05,8.417553820956008e-07,3.378904267492544e-08,3.378904267492544e-08
1920,7.376391191168555e-05,8.262378027471382e-07,3.174087101090858e-08,3.174087101090858e-08
1921,7.337838074558281e-05,8.416334935645864e-07,3.5980426257456854e-08,3.5980426257456854e-08
1922,7.402206288783677e-05,8.508039530040281e-07,4.120365635986088e-08,4.120365635986088e-08
1923,7.399761878852067e-05,8.427642228525656e-07,4.153698007769435e-08,4.153698007769435e-08
1924,7.42736623838677e-05,8.191900389777272e-07,4.092595494244376e-08,4.092595494244376e-08
1925,7.37817442443754e-05,8.206491202145116e-07,4.347861524779871e-08,4.347861524779871e-08
1926,7.39870042057841e-05,8.002499336206321e-07,4.4314184068282107e-08,4.4314184068282107e-08
1927,7.413209615541356e-05,8.192178354095501e-07,4.6693488440853666e-08,4.6693488440853666e-08
1928,7.527710944746755e-05,8.207575530962328e-07,4.4744699627991784e-08,4.4744699627991784e-08
1929,7.529455095729125e-05,8.26384020261425e-07,4.301971046061226e-08,4.301971046061226e-08
1930,7.527632780173528e-05,8.594008704676526e-07,4.465161751454616e-08,4.465161751454616e-08
1931,7.516923713930217e-05,8.959371809526471e-07,4.8615953675477745e-08,4.8615953675477745e-08
1932,7.59100346061002e-05,9.076735279580004e-07,4.6788024629254976e-08,4.6788024629254976e-08
1933,7.665210328663566e-05,9.392954000629418e-07,4.75870040515604e-08,4.75870040515604e-08
1934,7.685984954670338e-05,9.885490450350126e-07,4.555845123377367e-08,4.555845123377367e-08
1935,7.617486179307369e-05,1.0393318591793234e-06,4.4087130137069967e-08,4.4087130137069967e-08
1936,7.8073978199557e-05,1.0635599453832713e-06,4.119733303704314e-08,4.119733303704314e-08
1937,7.994392529196505e-05,1.1036229108997629e-06,4.050587497163503e-08,4.050587497163503e-08
1938,8.10965315655007e-05,1.1053771637697146e-06,3.4294195673721465e-08,3.4294195673721465e-08
1939,8.062216615404136e-05,1.135494715396947e-06,2.994957069647951e-08,2.994957069647951e-08
1940,8.127099447717358e-05,1.1869888599643933e-06,2.4824089196938204e-08,2.4824089196938204e-08
1941,8.139364217640832e-05,1.1904550417187108e-06,2.2878928719803427e-08,2.2878928719803427e-08
1942,8.17382606328465e-05,1.1762030161272769e-06,2.464414704052485e-08,2.464414704052485e-08
1943,8.033539467890347e-05,1.193732357153619e-06,2.2757841071958344e-08,2.2757841071958344e-08
1944,7.84108623130513e-05,1.1716998804851236e-06,1.9868454564126685e-08,1.9868454564126685e-08
1945,7.6821083244535e-05,1.1764997387737303e-06,2.1267130025291536e-08,2.1267130025291536e-08
1946,7.724503458510818e-05,1.1636462561779939e-06,2.132484182888155e-08,2.132484182888155e-08
1947,7.575725092985002e-05,1.118780736370744e-06,1.8311250420716923e-07,1.8311250420716923e-07
1948,7.496279119680236e-05,1.1091808249018089e-06,1.8404214000408308e-07,1.8404214000408308e-07
1949,7.388942218053021e-05,1.2175164069308915e-06,1.8201032604890444e-07,1.8201032604890444e-07
1950,7.31317070728567e-05,1.241744143953838e-06,1.8406414703520113e-07,1.8406414703520113e-07
1951,7.373470309955467e-05,1.2531491750321168e-06,1.8364349279360275e-07,1.8364349279360275e-07
1952,7.413540359786046e-05,1.2527914675177141e-06,1.8149888436624906e-07,1.8149888436624906e-07
1953,7.307149540533178e-05,1.2534602059791463e-06,1.8156307860347658e-07,1.8156307860347658e-07
1954,7.285251194844022e-05,1.2521225828874906e-06,2.0942072330244954e-08,2.0942072330244954e-08
1955,7.204435678431764e-05,1.2124817122379942e-06,2.0445514868429526e-08,2.0445514868429526e-08
1956,7.155506630494659e-05,1.0900523729365626e-06,2.029794757671003e-08,2.029794757671003e-08
1957,6.998115194229675e-05,1.031766341189463e-06,1.707621282471499e-08,1.707621282471499e-08
1958,6.836322843030627e-05,9.912722427023773e-07,1.7710649074282562e-08,1.7710649074282562e-08
1959,6.700686623974304e-05,1.0688110348512834e-06,1.7848276761307195e-08,1.7848276761307195e-08
1960,6.666612275044567e-05,1.0500403634848356e-06,1.826169412514186e-08,1.826169412514186e-08
1961,6.57287351454475e-05,1.0347684695131778e-06,2.4295819451530017e-08,2.4295819451530017e-08
1962,6.596523599000648e-05,1.0428661799518783e-06,2.5046465219296417e-08,2.5046465219296417e-08
1963,6.546638490233039e-05,1.0496631099548331e-06,2.4166530364157423e-08,2.4166530364157423e-08
1964,6.598552135983482e-05,1.0657086672186518e-06,2.5869670342412325e-08,2.5869670342412325e-08
1965,6.587835066186796e-05,1.133718147424848e-06,3.57020576911639e-08,3.57020576911639e-08
1966,6.675957515004225e-05,1.1068244702983066e-06,3.7153465573932665e-08,3.7153465573932665e-08
1967,6.682626449868881e-05,1.2196914797511584e-06,3.590066149123621e-08,3.590066149123621e-08
1968,6.68913489789702e-05,1.3323253499817968e-06,2.994583349545467e-08,2.994583349545467e-08
1969,6.638236456118258e-05,1.3998767696778356e-06,2.8171015361725234e-08,2.8171015361725234e-08
1970,6.65896212532451e-05,1.4693518356320316e-06,2.8075514865325398e-08,2.8075514865325398e-08
1971,6.622737419093028e-05,1.5416559335790225e-06,2.675422182209429e-08,2.675422182209429e-08
1972,6.644087989116088e-05,1.5455992102683273e-06,1.8411658356650865e-08,1.8411658356650865e-08
1973,6.554390191532937e-05,1.544627756239996e-06,1.737965213014344e-08,1.737965213014344e-08
1974,6.530036729860253e-05,1.4927405475516155e-06,1.712318591679767e-08,1.712318591679767e-08
1975,6.537807868361207e-05,1.4356366721455873e-06,1.6318501470737245e-08,1.6318501470737245e-08
1976,6.559152929444931e-05,1.4087526908822059e-06,1.6218726171603392e-08,1.6218726171603392e-08
1977,6.560274050571024e-05,1.3908921963385573e-06,1.5140090958709607e-08,1.5140090958709607e-08
1978,6.578156171599403e-05,1.362717024936241e-06,1.535304822957479e-08,1.535304822957479e-08
1979,6.526091705641843e-05,1.370135399676136e-06,1.1841313453585047e-08,1.1841313453585047e-08
1980,6.535945742923235e-05,1.3776983353506824e-06,1.0695441167639177e-08,1.0695441167639177e-08
1981,6.577275676785835e-05,1.41704531740418e-06,9.94503102091926e-09,9.94503102091926e-09
1982,6.576243426284886e-05,1.4647596831959423e-06,9.243120935309435e-09,9.243120935309435e-09
1983,6.550335924008063e-05,1.5326214192360306e-06,8.736476938711998e-09,8.736476938711998e-09
1984,6.540107590678547e-05,1.5999802209470154e-06,9.25635885400717e-09,9.25635885400717e-09
1985,6.55796767594958e-05,1.6850431815588048e-06,8.100958253416074e-09,8.100958253416074e-09
1986,6.571034983997899e-05,1.785503611375004e-06,7.909958719766661e-09,7.909958719766661e-09
1987,6.54499391592773e-05,1.8927146194463212e-06,1.0637093618624606e-08,1.0637093618624606e-08
1988,6.468031954552446e-05,2.0045913190967568e-06,1.0581501008743999e-08,1.0581501008743999e-08
1989,6.403707500014986e-05,2.115413459640487e-06,1.1016055306052003e-08,1.1016055306052003e-08
1990,6.344266928083795e-05,2.257662442519047e-06,1.2016887992619526e-08,1.2016887992619526e-08
1991,6.29910765772885e-05,2.3635503306910062e-06,1.130478447361075e-08,1.130478447361075e-08
1992,6.242498836529973e-05,2.4750622092791933e-06,1.1252559011560542e-08,1.1252559011560542e-08
1993,6.202843724167906e-05,2.6183712569556e-06,1.1118066086826924e-08,1.1118066086826924e-08
1994,6.183443110785447e-05,2.7526899495049813e-06,8.640088644540356e-09,8.640088644540356e-09
1995,6.157481662480027e-05,2.8450562824998215e-06,8.24261186289326e-09,8.24261186289326e-09
1996,6.132874269886608e-05,2.9519147314463875e-06,7.836156929690624e-09,7.836156929690624e-09
1997,6.0950924047834375e-05,3.135191069044855e-06,6.914963141773407e-09,6.914963141773407e-09
1998,6.038813860089119e-05,3.3635063638420045e-06,6.478066908296601e-09,6.478066908296601e-09
1999,5.9197517527666476e-05,3.5919453499185953e-06,6.779419438527969e-09,6.779419438527969e-09
2000,5.808950975603823e-05,3.7950777433642154e-06,6.474758507124534e-09,6.474758507124534e-09
2001,5.6640238264143204e-05,4.012256470429877e-06,6.120926622697555e-09,6.120926622697555e-09
2002,5.516562980899055e-05,4.274767694109219e-06,6.697627912594888e-09,6.697627912594888e-09
2003,5.353827613622083e-05,4.540835042072493e-06,7.028066065625385e-09,7.028066065625385e-09
2004,5.209874559243742e-05,4.7541223336468515e-06,7.3251092176056835e-09,7.3251092176056835e-09
2005,5.0439783600657915e-05,4.931939201924251e-06,7.79060644567104e-09,7.79060644567104e-09
2006,4.916015625765015e-05,5.315165643488788e-06,8.050872920709447e-09,8.050872920709447e-09
2007,4.771154583847549e-05,5.72996954620716e-06,8.79553382507733e-09,8.79553382507733e-09
2008,4.5871861532629866e-05,6.330004647939599e-06,8.58298771737915e-09,8.58298771737915e-09
2009,4.3674304054418046e-05,6.785073180383604e-06,7.84362758870267e-09,7.84362758870267e-09
2010,4.159123117070911e-05,7.061596079438459e-06,7.567165180181031e-09,7.567165180181031e-09
2011,3.957235510045264e-05,7.647237647948454e-06,6.762286349929322e-09,6.762286349929322e-09
2012,3.747312699228392e-05,8.089245251799834e-06,6.1940738252782725e-09,6.1940738252782725e-09
2013,3.549955831009096e-05,8.181224919618607e-06,5.984008590230263e-09,5.984008590230263e-09
2014,3.336668071694605e-05,8.194325216339036e-06,5.421580835068036e-09,5.421580835068036e-09
2015,3.1734304814433146e-05,7.887069321960943e-06,5.8647160778540246e-09,5.8647160778540246e-09
2016,3.060063084246524e-05,7.691690240920121e-06,6.287439457963728e-09,6.287439457963728e-09
2017,3.0015839911357034e-05,7.809164647672636e-06,6.2798031219557515e-09,6.2798031219557515e-09
2018,2.9298680237843656e-05,7.4492940257187005e-06,6.684348097252269e-09,6.684348097252269e-09
2019,2.8644708891079063e-05,7.156419087550603e-06,7.149962288899303e-09,7.149962288899303e-09
