ngram,Reduce,Reuse,Recycle,Reduce,Reuse,Recyle,Reduce,Reuse,Recle,Reduce,Ruse,Recycle
1914,7.467811298868452e-07,2.3484380662353033e-08,1.8216018574498553e-10,7.467811298868452e-07,2.3484380662353033e-08,0.0,7.467811298868452e-07,2.3484380662353033e-08,1.839510438813744e-10,7.467811298868452e-07,6.931223290556382e-08,1.8216018574498553e-10
1915,7.947211478105081e-07,2.2794727629259015e-08,3.6855748016976063e-10,7.947211478105081e-07,2.2794727629259015e-08,0.0,7.947211478105081e-07,2.2794727629259015e-08,2.158284890093779e-10,7.947211478105081e-07,7.144618763277322e-08,3.6855748016976063e-10
1916,8.192185012895996e-07,2.233756747825412e-08,1.452291598488412e-09,8.192185012895996e-07,2.233756747825412e-08,0.0,8.192185012895996e-07,2.233756747825412e-08,1.6197530320973185e-10,8.192185012895996e-07,6.74268514038496e-08,1.452291598488412e-09
1917,8.595624275845434e-07,2.2541414829951075e-08,1.4385177087215618e-09,8.595624275845434e-07,2.2541414829951075e-08,0.0,8.595624275845434e-07,2.2541414829951075e-08,1.482014134428817e-10,8.595624275845434e-07,6.335653627128782e-08,1.4385177087215618e-09
1918,9.256173305922337e-07,2.0636710372303113e-08,1.424942083970228e-09,9.256173305922337e-07,2.0636710372303113e-08,0.0,9.256173305922337e-07,2.0636710372303113e-08,1.629839596617444e-10,9.256173305922337e-07,6.061589680988228e-08,1.424942083970228e-09
1919,9.797278071995867e-07,2.0562251076431234e-08,1.4533535773662643e-09,9.797278071995867e-07,2.0562251076431234e-08,0.0,9.797278071995867e-07,2.0562251076431234e-08,1.6256723744945134e-10,9.797278071995867e-07,5.981341694954218e-08,1.4533535773662643e-09
1920,1.0125633675020903e-06,2.2780320106465168e-08,1.4657668660172136e-09,1.0125633675020903e-06,2.2780320106465168e-08,0.0,1.0125633675020903e-06,2.2780320106465168e-08,2.321722020986223e-10,1.0125633675020903e-06,5.9506607641424125e-08,1.4657668660172136e-09
1921,1.0071177517342482e-06,2.2741226806439433e-08,1.4511503764509064e-09,1.0071177517342482e-06,2.2741226806439433e-08,0.0,1.0071177517342482e-06,2.2741226806439433e-08,1.7370624383339361e-10,1.0071177517342482e-06,6.188236716704004e-08,1.4511503764509064e-09
1922,9.996905013005225e-07,2.37190660763125e-08,7.040744243577304e-09,9.996905013005225e-07,2.37190660763125e-08,0.0,9.996905013005225e-07,2.37190660763125e-08,2.142826828675583e-10,9.996905013005225e-07,6.479293393876365e-08,7.040744243577304e-09
1923,9.891300984626078e-07,2.2717279232356954e-08,6.128884243371071e-09,9.891300984626078e-07,2.2717279232356954e-08,0.0,9.891300984626078e-07,2.2717279232356954e-08,1.9923082033341492e-10,9.891300984626078e-07,6.793279082119494e-08,6.128884243371071e-09
1924,9.535192800415513e-07,2.315823012720232e-08,7.349960816559e-09,9.535192800415513e-07,2.315823012720232e-08,0.0,9.535192800415513e-07,2.315823012720232e-08,2.724954131386578e-10,9.535192800415513e-07,7.351341630672842e-08,7.349960816559e-09
1925,9.028622766241565e-07,2.2645896079000394e-08,7.5196219786625e-09,9.028622766241565e-07,2.2645896079000394e-08,0.0,9.028622766241565e-07,2.2645896079000394e-08,2.667401101584334e-10,9.028622766241565e-07,7.364157080961117e-08,7.5196219786625e-09
1926,8.63351195740896e-07,2.1827133878105087e-08,7.835054930246547e-09,8.63351195740896e-07,2.1827133878105087e-08,0.0,8.63351195740896e-07,2.1827133878105087e-08,2.6125157989323865e-10,8.63351195740896e-07,8.274588176553671e-08,7.835054930246547e-09
1927,8.499695890610123e-07,1.8543229935679458e-08,8.402124551665224e-09,8.499695890610123e-07,1.8543229935679458e-08,0.0,8.499695890610123e-07,1.8543229935679458e-08,2.1438499388435973e-10,8.499695890610123e-07,9.030690811024605e-08,8.402124551665224e-09
1928,8.491106281586067e-07,1.8583753964256696e-08,8.94955224214503e-09,8.491106281586067e-07,1.8583753964256696e-08,0.0,8.491106281586067e-07,1.8583753964256696e-08,2.828134551943354e-10,8.491106281586067e-07,9.018689033674881e-08,8.94955224214503e-09
1929,8.682348331084151e-07,1.757003457011511e-08,3.686512143171886e-09,8.682348331084151e-07,1.757003457011511e-08,0.0,8.682348331084151e-07,1.757003457011511e-08,2.1035957103216722e-10,8.682348331084151e-07,8.929646761706473e-08,3.686512143171886e-09
1930,8.860224949915261e-07,1.7404952907489653e-08,4.385914599756648e-09,8.860224949915261e-07,1.7404952907489653e-08,0.0,8.860224949915261e-07,1.7404952907489653e-08,2.1035957103216722e-10,8.860224949915261e-07,9.351275309654739e-08,4.385914599756648e-09
1931,8.891168883045404e-07,1.751471475789198e-08,4.004294340553827e-09,8.891168883045404e-07,1.751471475789198e-08,0.0,8.891168883045404e-07,1.751471475789198e-08,2.1579400964556938e-10,8.891168883045404e-07,9.249442557899914e-08,4.004294340553827e-09
1932,8.964903242615816e-07,1.7593835467875707e-08,5.5698531501288275e-09,8.964903242615816e-07,1.7593835467875707e-08,0.0,8.964903242615816e-07,1.7593835467875707e-08,2.873618188641609e-10,8.964903242615816e-07,9.600923180284684e-08,5.5698531501288275e-09
1933,8.977676852087566e-07,1.787309373517993e-08,6.963545549711268e-09,8.977676852087566e-07,1.787309373517993e-08,0.0,8.977676852087566e-07,1.787309373517993e-08,2.644388557333193e-10,8.977676852087566e-07,8.813484596105679e-08,6.963545549711268e-09
1934,8.729813154267114e-07,2.113257480118591e-08,7.292989577324858e-09,8.729813154267114e-07,2.113257480118591e-08,0.0,8.729813154267114e-07,2.113257480118591e-08,2.641683518759105e-10,8.729813154267114e-07,8.073141190477275e-08,7.292989577324858e-09
1935,8.63901407553515e-07,2.1357465383532925e-08,9.81224377939936e-09,8.63901407553515e-07,2.1357465383532925e-08,0.0,8.63901407553515e-07,2.1357465383532925e-08,2.179622236665933e-10,8.63901407553515e-07,7.787883354077557e-08,9.81224377939936e-09
1936,8.400701533771228e-07,2.3048745895997465e-08,1.0424104119571048e-08,8.400701533771228e-07,2.3048745895997465e-08,0.0,8.400701533771228e-07,2.3048745895997465e-08,2.8077451871436464e-10,8.400701533771228e-07,7.339590268884422e-08,1.0424104119571048e-08
1937,8.403169025379092e-07,2.6186104966947303e-08,1.2627438586828736e-08,8.403169025379092e-07,2.6186104966947303e-08,0.0,8.403169025379092e-07,2.6186104966947303e-08,3.256593526592054e-10,8.403169025379092e-07,7.52361373201893e-08,1.2627438586828736e-08
1938,8.622417258915707e-07,2.743975687938668e-08,1.3767437095119866e-08,8.622417258915707e-07,2.743975687938668e-08,0.0,8.622417258915707e-07,2.743975687938668e-08,2.9046482282904916e-10,8.622417258915707e-07,7.545522505227251e-08,1.3767437095119866e-08
1939,9.087867900754125e-07,2.883955474430877e-08,1.2914021788442857e-08,9.087867900754125e-07,2.883955474430877e-08,0.0,9.087867900754125e-07,2.883955474430877e-08,1.9589183846464257e-10,9.087867900754125e-07,7.350801821205875e-08,1.2914021788442857e-08
1940,9.591614522313258e-07,3.5579368276980206e-08,1.3291532509539041e-08,9.591614522313258e-07,3.5579368276980206e-08,0.0,9.591614522313258e-07,3.5579368276980206e-08,1.9589183846464257e-10,9.591614522313258e-07,7.451043464763124e-08,1.3291532509539041e-08
1941,1.032724120315314e-06,3.966995976156795e-08,1.4724749483211293e-08,1.032724120315314e-06,3.966995976156795e-08,0.0,1.032724120315314e-06,3.966995976156795e-08,2.010025340615229e-10,1.032724120315314e-06,7.733809935319056e-08,1.4724749483211293e-08
1942,1.0750054652167558e-06,4.111847878058532e-08,1.5170101936539434e-08,1.0750054652167558e-06,4.111847878058532e-08,0.0,1.0750054652167558e-06,4.111847878058532e-08,1.7878020096086444e-10,1.0750054652167558e-06,7.703806760771061e-08,1.5170101936539434e-08
1943,1.1103224356442557e-06,4.0733389740564366e-08,1.9511626156035585e-08,1.1103224356442557e-06,4.0733389740564366e-08,0.0,1.1103224356442557e-06,4.0733389740564366e-08,1.8032788357784975e-10,1.1103224356442557e-06,7.989969219579507e-08,1.9511626156035585e-08
1944,1.139601408794988e-06,4.00988375202717e-08,2.1748985406284353e-08,1.139601408794988e-06,4.00988375202717e-08,0.0,1.139601408794988e-06,4.00988375202717e-08,1.7338569469060872e-10,1.139601408794988e-06,6.903576630991535e-08,2.1748985406284353e-08
1945,1.1686768337832682e-06,4.564161696204597e-08,2.667667743848158e-08,1.1686768337832682e-06,4.564161696204597e-08,0.0,1.1686768337832682e-06,4.564161696204597e-08,1.4865061364372727e-10,1.1686768337832682e-06,6.585473855125201e-08,2.667667743848158e-08
1946,1.2171401359799866e-06,5.343981688911624e-08,3.498123835043998e-08,1.2171401359799866e-06,5.343981688911624e-08,0.0,1.2171401359799866e-06,5.343981688911624e-08,1.6519871780053463e-10,1.2171401359799866e-06,6.284531955153788e-08,3.498123835043998e-08
1947,1.217299216347913e-06,5.5652103877637926e-08,3.9488980974056176e-08,1.217299216347913e-06,5.5652103877637926e-08,0.0,1.217299216347913e-06,5.5652103877637926e-08,1.9831266985713214e-10,1.217299216347913e-06,6.541789535471512e-08,3.9488980974056176e-08
1948,1.1971148491543967e-06,5.501567633205338e-08,4.62552457288926e-08,1.1971148491543967e-06,5.501567633205338e-08,0.0,1.1971148491543967e-06,5.501567633205338e-08,2.220340994396608e-10,1.1971148491543967e-06,6.539173114106234e-08,4.62552457288926e-08
1949,1.2052104401456226e-06,5.631501081333161e-08,5.032795970448335e-08,1.2052104401456226e-06,5.631501081333161e-08,0.0,1.2052104401456226e-06,5.631501081333161e-08,2.730525864937304e-10,1.2052104401456226e-06,6.52161636440139e-08,5.032795970448335e-08
1950,1.2268664509714914e-06,6.042482730046167e-08,5.1053392878332356e-08,1.2268664509714914e-06,6.042482730046167e-08,0.0,1.2268664509714914e-06,6.042482730046167e-08,2.4253255951186704e-10,1.2268664509714914e-06,6.557655091959142e-08,5.1053392878332356e-08
1951,1.2334676284808666e-06,6.627867017121908e-08,5.85504252066065e-08,1.2334676284808666e-06,6.627867017121908e-08,0.0,1.2334676284808666e-06,6.627867017121908e-08,2.2113901285544405e-10,1.2334676284808666e-06,7.009918334688336e-08,5.85504252066065e-08
1952,1.2443945576835956e-06,6.417027924905077e-08,6.224562757292265e-08,1.2443945576835956e-06,6.417027924905077e-08,0.0,1.2443945576835956e-06,6.417027924905077e-08,2.6510538903012915e-10,1.2443945576835956e-06,6.995823958228747e-08,6.224562757292265e-08
1953,1.210965332834998e-06,6.189335926316225e-08,6.250549132248904e-08,1.210965332834998e-06,6.189335926316225e-08,0.0,1.210965332834998e-06,6.189335926316225e-08,2.7993575810577754e-10,1.210965332834998e-06,7.378184717156597e-08,6.250549132248904e-08
1954,1.217195598915818e-06,5.7308331033060056e-08,7.327281638578955e-08,1.217195598915818e-06,5.7308331033060056e-08,1.451595589761569e-11,1.217195598915818e-06,5.7308331033060056e-08,3.048856296396428e-10,1.217195598915818e-06,6.970014559166365e-08,7.327281638578955e-08
1955,1.235524272098181e-06,5.7163531559061605e-08,8.641387085260379e-08,1.235524272098181e-06,5.7163531559061605e-08,2.9010207926370514e-11,1.235524272098181e-06,5.7163531559061605e-08,2.680798817061054e-10,1.235524272098181e-06,6.732843615964157e-08,8.641387085260379e-08
1956,1.236620684202145e-06,6.21826613058017e-08,1.0056648237975554e-07,1.236620684202145e-06,6.21826613058017e-08,8.2882229849154e-11,1.236620684202145e-06,6.21826613058017e-08,2.3052940013273167e-10,1.236620684202145e-06,6.911308148005446e-08,1.0056648237975554e-07
1957,1.236398897422727e-06,6.760765357073848e-08,1.1837898889715299e-07,1.236398897422727e-06,6.760765357073848e-08,8.2882229849154e-11,1.236398897422727e-06,6.760765357073848e-08,2.986392551902155e-10,1.236398897422727e-06,6.659504896739626e-08,1.1837898889715299e-07
1958,1.2294804849131782e-06,6.985714762208772e-08,1.2893323437473165e-07,1.2294804849131782e-06,6.985714762208772e-08,1.1858765259458488e-10,1.2294804849131782e-06,6.985714762208772e-08,2.939919647012726e-10,1.2294804849131782e-06,7.085254491049195e-08,1.2893323437473165e-07
1959,1.2112956905444402e-06,7.081255099754863e-08,1.50529904731554e-07,1.2112956905444402e-06,7.081255099754863e-08,1.4117553059118341e-10,1.2112956905444402e-06,7.081255099754863e-08,2.4255010698327947e-10,1.2112956905444402e-06,7.307223220160658e-08,1.50529904731554e-07
1960,1.2029602365665987e-06,7.417336129427505e-08,1.6284852425282485e-07,1.2029602365665987e-06,7.417336129427505e-08,1.5176339153631447e-10,1.2029602365665987e-06,7.417336129427505e-08,2.5352307753134795e-10,1.2029602365665987e-06,7.143952375697284e-08,1.6284852425282485e-07
1961,1.1906173865229773e-06,8.069639483616292e-08,1.7607355573545647e-07,1.1906173865229773e-06,8.069639483616292e-08,1.372474356386988e-10,1.1906173865229773e-06,8.069639483616292e-08,2.1797039173598876e-10,1.1906173865229773e-06,7.187264929241013e-08,1.7607355573545647e-07
1962,1.1728298302062155e-06,8.614906477077966e-08,1.7412960622615564e-07,1.1728298302062155e-06,8.614906477077966e-08,1.6356020803615882e-10,1.1728298302062155e-06,8.614906477077966e-08,2.442831641334488e-10,1.1728298302062155e-06,7.924609540006194e-08,1.7412960622615564e-07
1963,1.1572918115884282e-06,9.385443787225865e-08,1.6991216763731894e-07,1.1572918115884282e-06,9.385443787225865e-08,1.1959204261811707e-10,1.1572918115884282e-06,9.385443787225865e-08,2.7043058467171987e-10,1.1572918115884282e-06,7.87608546001398e-08,1.6991216763731894e-07
1964,1.121764950897029e-06,9.586628380020557e-08,1.6662280951810056e-07,1.121764950897029e-06,9.586628380020557e-08,1.2858535268302417e-10,1.121764950897029e-06,9.586628380020557e-08,2.2244063932078514e-10,1.121764950897029e-06,7.715085053356624e-08,1.6662280951810056e-07
1965,1.1216995160014318e-06,1.0236366015143566e-07,1.6614351393075465e-07,1.1216995160014318e-06,1.0236366015143566e-07,1.4577041954463458e-10,1.1216995160014318e-06,1.0236366015143566e-07,2.4579915781324553e-10,1.1216995160014318e-06,7.441468647633493e-08,1.6614351393075465e-07
1966,1.116721023208811e-06,1.1860729845888532e-07,1.5453786821646126e-07,1.116721023208811e-06,1.1860729845888532e-07,1.671478967140467e-10,1.116721023208811e-06,1.1860729845888532e-07,2.432982902446566e-10,1.116721023208811e-06,7.437475701976837e-08,1.5453786821646126e-07
1967,1.1185974082244293e-06,1.3909187401850431e-07,1.5882390869137453e-07,1.1185974082244293e-06,1.3909187401850431e-07,2.2731746742879873e-10,1.1185974082244293e-06,1.3909187401850431e-07,2.1863620437910314e-10,1.1185974082244293e-06,7.40997313032819e-08,1.5882390869137453e-07
1968,1.1537036438572353e-06,1.608349669319458e-07,1.6021630244722473e-07,1.1537036438572353e-06,1.608349669319458e-07,3.0702634185031386e-10,1.1537036438572353e-06,1.608349669319458e-07,2.1383814956849838e-10,1.1537036438572353e-06,7.405585833453188e-08,1.6021630244722473e-07
1969,1.2060079695532165e-06,2.0778225311752457e-07,1.8118318020502295e-07,1.2060079695532165e-06,2.0778225311752457e-07,3.2008062965977706e-10,1.2060079695532165e-06,2.0778225311752457e-07,1.9996178126012254e-10,1.2060079695532165e-06,6.869340651860512e-08,1.8118318020502295e-07
1970,1.2897496779779821e-06,2.4504837828739514e-07,2.005390423879102e-07,1.2897496779779821e-06,2.4504837828739514e-07,3.6279382672635817e-10,1.2897496779779821e-06,2.4504837828739514e-07,1.6911586416970944e-10,1.2897496779779821e-06,7.145647070875124e-08,2.005390423879102e-07
1971,1.3994556086670075e-06,2.858269202273992e-07,2.3426648608295052e-07,1.3994556086670075e-06,2.858269202273992e-07,3.6275141719808804e-10,1.3994556086670075e-06,2.858269202273992e-07,1.688614089826298e-10,1.3994556086670075e-06,7.718247019283808e-08,2.3426648608295052e-07
1972,1.5149471112506165e-06,3.236266731424361e-07,2.664160051933452e-07,1.5149471112506165e-06,3.236266731424361e-07,3.620335985364344e-10,1.5149471112506165e-06,3.236266731424361e-07,2.0316464383845252e-10,1.5149471112506165e-06,7.625316758971426e-08,2.664160051933452e-07
1973,1.6639787645544857e-06,3.6956509826982907e-07,3.1722882251220395e-07,1.6639787645544857e-06,3.6956509826982907e-07,3.5933872643318614e-10,1.6639787645544857e-06,3.6956509826982907e-07,2.1087976603035534e-10,1.6639787645544857e-06,7.890806788931773e-08,3.1722882251220395e-07
1974,1.8265227968835722e-06,4.113779295624097e-07,3.586900589880315e-07,1.8265227968835722e-06,4.113779295624097e-07,3.8635133287057144e-10,1.8265227968835722e-06,4.113779295624097e-07,2.094854141345058e-10,1.8265227968835722e-06,8.183709253119429e-08,3.586900589880315e-07
1975,1.9684144133082427e-06,4.4828285337773976e-07,3.8620625072586077e-07,1.9684144133082427e-06,4.4828285337773976e-07,3.796279570462373e-10,1.9684144133082427e-06,4.4828285337773976e-07,2.079913314991165e-10,1.9684144133082427e-06,8.722807974338918e-08,3.8620625072586077e-07
1976,2.0937975315454035e-06,4.6694706108090553e-07,4.420773060636358e-07,2.0937975315454035e-06,4.6694706108090553e-07,4.4631311444228873e-10,2.0937975315454035e-06,4.6694706108090553e-07,1.9713353766841786e-10,2.0937975315454035e-06,9.319211053642513e-08,4.420773060636358e-07
1977,2.194026965948329e-06,5.105112604399307e-07,4.720695504342335e-07,2.194026965948329e-06,5.105112604399307e-07,6.184355577246567e-10,2.194026965948329e-06,5.105112604399307e-07,1.9639043962500173e-10,2.194026965948329e-06,9.935279316713214e-08,4.720695504342335e-07
1978,2.3243963564060062e-06,5.232807284625908e-07,4.681338054979278e-07,2.3243963564060062e-06,5.232807284625908e-07,6.992438731209408e-10,2.3243963564060062e-06,5.232807284625908e-07,1.6716481968500777e-10,2.3243963564060062e-06,1.0579791011520814e-07,4.681338054979278e-07
1979,2.4019642036624385e-06,5.486661669757658e-07,4.568111080516246e-07,2.4019642036624385e-06,5.486661669757658e-07,6.795820057486119e-10,2.4019642036624385e-06,5.486661669757658e-07,9.760125842449087e-11,2.4019642036624385e-06,1.1557129044246852e-07,4.568111080516246e-07
1980,2.4826205974802307e-06,5.408044013880239e-07,4.3742577661630223e-07,2.4826205974802307e-06,5.408044013880239e-07,7.088429684490702e-10,2.4826205974802307e-06,5.408044013880239e-07,1.1244037447154045e-10,2.4826205974802307e-06,1.244066660482141e-07,4.3742577661630223e-07
1981,2.5005876977957087e-06,5.228525432292892e-07,4.1377824036966817e-07,2.5005876977957087e-06,5.228525432292892e-07,6.568517238062352e-10,2.5005876977957087e-06,5.228525432292892e-07,9.614536845241922e-11,2.5005876977957087e-06,1.2970923433743208e-07,4.1377824036966817e-07
1982,2.551167231753685e-06,4.999403699912364e-07,3.949362061510848e-07,2.551167231753685e-06,4.999403699912364e-07,6.357466894194427e-10,2.551167231753685e-06,4.999403699912364e-07,1.2439533629361931e-10,2.551167231753685e-06,1.3255144486785347e-07,3.949362061510848e-07
1983,2.5736901534401113e-06,4.955512866087832e-07,3.365987229894277e-07,2.5736901534401113e-06,4.955512866087832e-07,5.818227685353402e-10,2.5736901534401113e-06,4.955512866087832e-07,1.1572497969823483e-10,2.5736901534401113e-06,1.3272186752796449e-07,3.365987229894277e-07
1984,2.5868793532676397e-06,4.497851802755447e-07,3.060499774879385e-07,2.5868793532676397e-06,4.497851802755447e-07,4.4529039582614464e-10,2.5868793532676397e-06,4.497851802755447e-07,1.3710094220623478e-10,2.5868793532676397e-06,1.3594688295727663e-07,3.060499774879385e-07
1985,2.537897509163096e-06,4.529905563036404e-07,2.86234026702914e-07,2.537897509163096e-06,4.529905563036404e-07,4.134037794629413e-10,2.537897509163096e-06,4.529905563036404e-07,1.4879153316184534e-10,2.537897509163096e-06,1.4075352997419292e-07,2.86234026702914e-07
1986,2.5368816035812155e-06,4.3848148071187356e-07,2.85501371877217e-07,2.5368816035812155e-06,4.3848148071187356e-07,4.568870837218242e-10,2.5368816035812155e-06,4.3848148071187356e-07,1.8333430656539536e-10,2.5368816035812155e-06,1.4800997811497447e-07,2.85501371877217e-07
1987,2.5118030342647605e-06,4.4108497019936165e-07,2.802860978233314e-07,2.5118030342647605e-06,4.4108497019936165e-07,4.799801825835662e-10,2.5118030342647605e-06,4.4108497019936165e-07,1.6536193198476593e-10,2.5118030342647605e-06,1.5019994594110487e-07,2.802860978233314e-07
1988,2.5713633736553935e-06,4.7493027263304353e-07,2.9180988698434316e-07,2.5713633736553935e-06,4.7493027263304353e-07,5.173783068634918e-10,2.5713633736553935e-06,4.7493027263304353e-07,2.1388180264568313e-10,2.5713633736553935e-06,1.5715932022430934e-07,2.9180988698434316e-07
1989,2.6469205879818347e-06,5.293977218505981e-07,3.033996957161175e-07,2.6469205879818347e-06,5.293977218505981e-07,5.51973994289412e-10,2.6469205879818347e-06,5.293977218505981e-07,2.1597691641069997e-10,2.6469205879818347e-06,1.6021743525535775e-07,3.033996957161175e-07
1990,2.7128974124934757e-06,5.914800819287588e-07,3.208187280279162e-07,2.7128974124934757e-06,5.914800819287588e-07,6.18500683209027e-10,2.7128974124934757e-06,5.914800819287588e-07,2.28546797558555e-10,2.7128974124934757e-06,1.6952621503410876e-07,3.208187280279162e-07
1991,2.796030750167639e-06,6.881627955733296e-07,3.3512879887049554e-07,2.796030750167639e-06,6.881627955733296e-07,6.222633162712907e-10,2.796030750167639e-06,6.881627955733296e-07,2.2542149793628293e-10,2.796030750167639e-06,1.7380628288979745e-07,3.3512879887049554e-07
1992,2.916350890050775e-06,7.762457333423559e-07,3.800496212339307e-07,2.916350890050775e-06,7.762457333423559e-07,6.216518331849028e-10,2.916350890050775e-06,7.762457333423559e-07,2.2742519673046857e-10,2.916350890050775e-06,1.780581645302196e-07,3.800496212339307e-07
1993,3.027831585963473e-06,8.506864495367543e-07,4.0400366531555066e-07,3.027831585963473e-06,8.506864495367543e-07,6.487194749636518e-10,3.027831585963473e-06,8.506864495367543e-07,1.993237826775867e-10,3.027831585963473e-06,1.6990178153264424e-07,4.0400366531555066e-07
1994,3.1210680780142345e-06,9.491605185628162e-07,4.3263438799710586e-07,3.1210680780142345e-06,9.491605185628162e-07,6.13623100744119e-10,3.1210680780142345e-06,9.491605185628162e-07,2.054582377246967e-10,3.1210680780142345e-06,1.6902387959102532e-07,4.3263438799710586e-07
1995,3.172208802685158e-06,1.056280828899097e-06,4.5866755726819974e-07,3.172208802685158e-06,1.056280828899097e-06,6.518016800896983e-10,3.172208802685158e-06,1.056280828899097e-06,1.8887402356401343e-10,3.172208802685158e-06,1.6554096151009746e-07,4.5866755726819974e-07
1996,3.159402792464659e-06,1.098905110146526e-06,4.7395390976946926e-07,3.159402792464659e-06,1.098905110146526e-06,7.291785548384816e-10,3.159402792464659e-06,1.098905110146526e-06,1.7382013685539122e-10,3.159402792464659e-06,1.635198490898152e-07,4.7395390976946926e-07
1997,3.2047784575947195e-06,1.1071252369479874e-06,4.920288501710144e-07,3.2047784575947195e-06,1.1071252369479874e-06,6.420495127620488e-10,3.2047784575947195e-06,1.1071252369479874e-06,1.596002744646314e-10,3.2047784575947195e-06,1.5994456654360484e-07,4.920288501710144e-07
1998,3.2237015992515287e-06,1.0710576816563844e-06,5.115533951993712e-07,3.2237015992515287e-06,1.0710576816563844e-06,5.905242683734713e-10,3.2237015992515287e-06,1.0710576816563844e-06,1.6221213757137776e-10,3.2237015992515287e-06,1.5918837651237743e-07,5.115533951993712e-07
1999,3.2301400096912403e-06,1.0204727800555702e-06,4.994933614658034e-07,3.2301400096912403e-06,1.0204727800555702e-06,5.549561286701175e-10,3.2301400096912403e-06,1.0204727800555702e-06,1.2403806255921269e-10,3.2301400096912403e-06,1.5587847355748507e-07,4.994933614658034e-07
2000,3.2303764458317474e-06,9.774416217364238e-07,4.996993092325803e-07,3.2303764458317474e-06,9.774416217364238e-07,4.67471666535221e-10,3.2303764458317474e-06,9.774416217364238e-07,1.2278913253235427e-10,3.2303764458317474e-06,1.615318195393099e-07,4.996993092325803e-07
2001,3.2537723849860152e-06,9.147917694463104e-07,4.794629668530044e-07,3.2537723849860152e-06,9.147917694463104e-07,4.545800660496876e-10,3.2537723849860152e-06,9.147917694463104e-07,1.1342120248955138e-10,3.2537723849860152e-06,1.603458465686864e-07,4.794629668530044e-07
2002,3.2742452406507383e-06,8.017450698259511e-07,4.5988888278511044e-07,3.2742452406507383e-06,8.017450698259511e-07,4.2448998482935707e-10,3.2742452406507383e-06,8.017450698259511e-07,1.2980253132264886e-10,3.2742452406507383e-06,1.644484858128895e-07,4.5988888278511044e-07
2003,3.2597991841092674e-06,7.298929176613456e-07,4.4451074034311334e-07,3.2597991841092674e-06,7.298929176613456e-07,3.0706019274858877e-10,3.2597991841092674e-06,7.298929176613456e-07,1.1892488531649115e-10,3.2597991841092674e-06,1.6959992064715023e-07,4.4451074034311334e-07
2004,3.2248460684058955e-06,6.777145163791179e-07,4.4694690310669624e-07,3.2248460684058955e-06,6.777145163791179e-07,3.1150545833279e-10,3.2248460684058955e-06,6.777145163791179e-07,1.283119984271267e-10,3.2248460684058955e-06,1.7416767913605975e-07,4.4694690310669624e-07
2005,3.193200849896779e-06,6.256758687024038e-07,4.321331995730101e-07,3.193200849896779e-06,6.256758687024038e-07,3.5552703836483346e-10,3.193200849896779e-06,6.256758687024038e-07,1.192974355214625e-10,3.193200849896779e-06,1.79456821212755e-07,4.321331995730101e-07
2006,3.2036427260858806e-06,5.852057906200311e-07,4.4084304460869005e-07,3.2036427260858806e-06,5.852057906200311e-07,3.904463558024318e-10,3.2036427260858806e-06,5.852057906200311e-07,1.2444400767800242e-10,3.2036427260858806e-06,1.8924915577502232e-07,4.4084304460869005e-07
2007,3.2015901589537473e-06,5.840268175104159e-07,4.613882457046462e-07,3.2015901589537473e-06,5.840268175104159e-07,4.0707203481054373e-10,3.2015901589537473e-06,5.840268175104159e-07,1.2461873943484366e-10,3.2015901589537473e-06,1.9320501516111627e-07,4.613882457046462e-07
2008,3.2296728217521116e-06,5.529452014993044e-07,4.6561239384703056e-07,3.2296728217521116e-06,5.529452014993044e-07,3.9847302045283225e-10,3.2296728217521116e-06,5.529452014993044e-07,1.3035051857346325e-10,3.2296728217521116e-06,1.926375067081868e-07,4.6561239384703056e-07
2009,3.1886017625635887e-06,5.433920640436034e-07,4.6002323220558796e-07,3.1886017625635887e-06,5.433920640436034e-07,3.4869439478692396e-10,3.1886017625635887e-06,5.433920640436034e-07,8.618221240819235e-11,3.1886017625635887e-06,1.8831197020777575e-07,4.6002323220558796e-07
2010,3.157982031812675e-06,5.254384681003492e-07,4.6712722629698486e-07,3.157982031812675e-06,5.254384681003492e-07,3.2274064175132263e-10,3.157982031812675e-06,5.254384681003492e-07,7.373745537775367e-11,3.157982031812675e-06,1.9375093935585547e-07,4.6712722629698486e-07
2011,3.140064596404305e-06,4.804983981492634e-07,4.2780736667477217e-07,3.140064596404305e-06,4.804983981492634e-07,2.954871664811216e-10,3.140064596404305e-06,4.804983981492634e-07,7.716740614560624e-11,3.140064596404305e-06,1.9404230044983706e-07,4.2780736667477217e-07
2012,3.148472322728984e-06,4.712878031958618e-07,4.2466961807414396e-07,3.148472322728984e-06,4.712878031958618e-07,2.2170078867971606e-10,3.148472322728984e-06,4.712878031958618e-07,5.729303217365851e-11,3.148472322728984e-06,1.976857443456278e-07,4.2466961807414396e-07
2013,3.0967078795843657e-06,4.7067121451099023e-07,4.062030914805551e-07,3.0967078795843657e-06,4.7067121451099023e-07,1.864925852634869e-10,3.0967078795843657e-06,4.7067121451099023e-07,5.214646001711858e-11,3.0967078795843657e-06,1.9227133967498438e-07,4.062030914805551e-07
2014,2.97694958005325e-06,4.2369710838231966e-07,3.476211755274302e-07,2.97694958005325e-06,4.2369710838231966e-07,1.906598708277331e-10,2.97694958005325e-06,4.2369710838231966e-07,4.677929893646761e-11,2.97694958005325e-06,1.8909007743721823e-07,3.476211755274302e-07
